,@context,@type,actor,aggregateRating,author,datePublished,description,director,duration,genre,image,name,url
0,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1325351/', 'name': '汤姆·赫兰德 Tom Holland'}, {'@type': 'Person', 'url': '/celebrity/1035674/', 'name': '马克·沃尔伯格 Mark Wahlberg'}, {'@type': 'Person', 'url': '/celebrity/1391500/', 'name': '索菲娅·阿里 Sophia Ali'}, {'@type': 'Person', 'url': '/celebrity/1378292/', 'name': '塔蒂·加布里埃 Tati Gabrielle'}, {'@type': 'Person', 'url': '/celebrity/1022582/', 'name': '安东尼奥·班德拉斯 Antonio Banderas'}, {'@type': 'Person', 'url': '/celebrity/1319284/', 'name': '史蒂芬·威丁顿 Steven Waddington'}, {'@type': 'Person', 'url': '/celebrity/1392804/', 'name': '乔治娅·古德曼 Georgia Goodman'}, {'@type': 'Person', 'url': '/celebrity/1332703/', 'name': '迪尔梅德·默塔 Diarmaid Murtagh'}, {'@type': 'Person', 'url': '/celebrity/1400929/', 'name': '约瑟夫·巴德拉玛 Joseph Balderrama'}, {'@type': 'Person', 'url': '/celebrity/1385424/', 'name': '阿拉娜·博登 Alana Boden'}, {'@type': 'Person', 'url': '/celebrity/1414390/', 'name': '罗伯特‧马瑟 Robert Maaser'}, {'@type': 'Person', 'url': '/celebrity/1395237/', 'name': '埃斯金迪尔·特斯法 Eskindir Tesfay'}, {'@type': 'Person', 'url': '/celebrity/1001008/', 'name': '曼纽尔·德·巴拉斯 Manuel de Blas'}, {'@type': 'Person', 'url': '/celebrity/1445766/', 'name': '帕特丽夏·梅登 Patricia Meeden'}, {'@type': 'Person', 'url': '/celebrity/1134542/', 'name': '诺兰·诺斯 Nolan North'}, {'@type': 'Person', 'url': '/celebrity/1303375/', 'name': '吉米·哈特 Jimmy Hart'}, {'@type': 'Person', 'url': '/celebrity/1032805/', 'name': '皮鲁·埃斯贝克 Pilou Asbæk'}, {'@type': 'Person', 'url': '/celebrity/1446700/', 'name': '莎拉·佩特里克 Sarah Petrick'}, {'@type': 'Person', 'url': '/celebrity/1468362/', 'name': '平吉·莫里 Pingi Moli '}, {'@type': 'Person', 'url': '/celebrity/1468363/', 'name': '蒂尔南·琼斯 Tiernan Jones '}, {'@type': 'Person', 'url': '/celebrity/1468364/', 'name': '鲁迪·潘科 Rudy Pankow '}, {'@type': 'Person', 'url': '/celebrity/1468365/', 'name': '乔纳森·法伊拉 Jonathan Failla '}, {'@type': 'Person', 'url': '/celebrity/1468366/', 'name': '安东尼·托马斯 Anthony Thomas '}, {'@type': 'Person', 'url': '/celebrity/1468367/', 'name': '彼得·锡顿-克拉克  Peter Seaton-Clark '}]","{'@type': 'AggregateRating', 'ratingCount': '0', 'bestRating': '10', 'worstRating': '2', 'ratingValue': ''}","[{'@type': 'Person', 'url': '/celebrity/1178355/', 'name': '雷夫·贾金斯 Rafe Judkins'}, {'@type': 'Person', 'url': '/celebrity/1306770/', 'name': '阿特·马库姆 Art Marcum'}, {'@type': 'Person', 'url': '/celebrity/1286819/', 'name': '马特·霍洛维 Matt Holloway'}]",2022-02-18,足智多谋的内森·德雷克（汤姆·赫兰德 饰）和经验丰富的寻宝者维克多·苏利文（马克·沃尔伯格 饰）组成搭档，追寻费迪南·麦哲伦500年前遗失的宝藏。一开始，这似乎只是个简单的寻宝工作，但很快演变成了一场...,"[{'@type': 'Person', 'url': '/celebrity/1274906/', 'name': '鲁本·弗雷斯彻 Ruben Fleischer'}]",PT1H56M,"['动作', '冒险']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2868426404.jpg,神秘海域 Uncharted,/subject/3822687/
1,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1000525/', 'name': '吴京 Jing Wu'}, {'@type': 'Person', 'url': '/celebrity/1340022/', 'name': '易烊千玺 Jackson Yee'}, {'@type': 'Person', 'url': '/celebrity/1312699/', 'name': '朱亚文 Yawen Zhu'}, {'@type': 'Person', 'url': '/celebrity/1274252/', 'name': '李晨 Chen Li'}, {'@type': 'Person', 'url': '/celebrity/1348542/', 'name': '韩东君 Elvis Han'}, {'@type': 'Person', 'url': '/celebrity/1274319/', 'name': '张涵予 Hanyu Zhang'}, {'@type': 'Person', 'url': '/celebrity/1274576/', 'name': '耿乐 Le Geng'}, {'@type': 'Person', 'url': '/celebrity/1016663/', 'name': '杜淳 Chun Du'}, {'@type': 'Person', 'url': '/celebrity/1274291/', 'name': '段奕宏 Yihong Duan'}, {'@type': 'Person', 'url': '/celebrity/1032540/', 'name': '胡军 Jun Hu'}, {'@type': 'Person', 'url': '/celebrity/1313574/', 'name': '王丽坤 Likun Wang'}, {'@type': 'Person', 'url': '/celebrity/1344877/', 'name': '杨一威 Yiwei Yang'}, {'@type': 'Person', 'url': '/celebrity/1424102/', 'name': '李卓扬 '}, {'@type': 'Person', 'url': '/celebrity/1462288/', 'name': '何跃飞 Yuefei He'}, {'@type': 'Person', 'url': '/celebrity/1462289/', 'name': '唐志强 Zhiqiang Tang'}, {'@type': 'Person', 'url': '/celebrity/1462287/', 'name': '刘治威 Zhiwei Liu'}, {'@type': 'Person', 'url': '/celebrity/1361307/', 'name': '庄小龙 Xiaolong Zhuang'}, {'@type': 'Person', 'url': '/celebrity/1462291/', 'name': '辛玉波 Yubo Xin'}, {'@type': 'Person', 'url': '/celebrity/1462292/', 'name': '张跃 Yue Zhang'}, {'@type': 'Person', 'url': '/celebrity/1325510/', 'name': '许明虎 Tiger Xu'}, {'@type': 'Person', 'url': '/celebrity/1329168/', 'name': '王宁 Ning Wang'}, {'@type': 'Person', 'url': '/celebrity/1331393/', 'name': '王振威 Zhenwei Wang'}, {'@type': 'Person', 'url': '/celebrity/1405579/', 'name': '陈泽轩 Zexuan Chen'}, {'@type': 'Person', 'url': '/celebrity/1462304/', 'name': '李小锋 Xiaofeng Li'}, {'@type': 'Person', 'url': '/celebrity/1467075/', 'name': '詹姆斯·菲尔伯德 James Filbird'}, {'@type': 'Person', 'url': '/celebrity/1467073/', 'name': '约翰·克鲁兹 John Cruz'}, {'@type': 'Person', 'url': '/celebrity/1330939/', 'name': '史磊 Lei Shi'}, {'@type': 'Person', 'url': '/celebrity/1462290/', 'name': '胡学良 Xueliang Hu'}, {'@type': 'Person', 'url': '/celebrity/1462293/', 'name': '贺广治  Guangzhi He'}, {'@type': 'Person', 'url': '/celebrity/1462297/', 'name': '黄晓航 Xiaohang Huang'}, {'@type': 'Person', 'url': '/celebrity/1462298/', 'name': '曹敖日格勒 '}, {'@type': 'Person', 'url': '/celebrity/1462300/', 'name': '章小磊 Xiaolei Zhang'}, {'@type': 'Person', 'url': '/celebrity/1462301/', 'name': '宋玉臣 Yuechen Song'}, {'@type': 'Person', 'url': '/celebrity/1462299/', 'name': '张志坤 Zhikun Zhang'}]","{'@type': 'AggregateRating', 'ratingCount': '231235', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '7.2'}","[{'@type': 'Person', 'url': '/celebrity/1275188/', 'name': '兰晓龙 Xiaolong Lan'}, {'@type': 'Person', 'url': '/celebrity/1019896/', 'name': '黄建新 Jianxin Huang'}]",2022-02-01,电影以抗美援朝战争第二次战役中的长津湖战役为背景，讲述了在结束了新兴里和下碣隅里的战斗之后，七连战士们又接到了更艰巨的任务……,"[{'@type': 'Person', 'url': '/celebrity/1007152/', 'name': '徐克 Hark Tsui'}]",PT2H29M,"['剧情', '历史', '战争']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2846021991.jpg,长津湖之水门桥,/subject/35613853/
2,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1339117/', 'name': '曹佑宁 Yu-ning Tsao'}, {'@type': 'Person', 'url': '/celebrity/1390961/', 'name': '陈妤 Yu Chen'}, {'@type': 'Person', 'url': '/celebrity/1354636/', 'name': '林映唯 Patricia Lin'}, {'@type': 'Person', 'url': '/celebrity/1275050/', 'name': '杨谨华 Chin Hua Yang'}, {'@type': 'Person', 'url': '/celebrity/1274687/', 'name': '黄健玮 Chien-wei Huang'}, {'@type': 'Person', 'url': '/celebrity/1347720/', 'name': '李杏 Sophia Lu'}, {'@type': 'Person', 'url': '/celebrity/1427908/', 'name': '陈彦名 Aric Chen'}, {'@type': 'Person', 'url': '/celebrity/1330230/', 'name': '程予希 Lyan Chen'}, {'@type': 'Person', 'url': '/celebrity/1376672/', 'name': '刘名凯 Ming-kai Liu'}, {'@type': 'Person', 'url': '/celebrity/1371838/', 'name': '林鹤轩 He-Hsuan Lin'}, {'@type': 'Person', 'url': '/celebrity/1006461/', 'name': '黄腾浩 Tender Huang'}]","{'@type': 'AggregateRating', 'ratingCount': '2704', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '5.2'}","[{'@type': 'Person', 'url': '/celebrity/1468557/', 'name': '肆一 '}]",2020-08-21,影片讲述了暗中喜欢着青梅竹马李助豪的女生田筱湘，借由塔罗牌算出了告白的最佳时机，但没想到要告白时，李助豪竟先和她的好友告白！？筱湘的初恋会有结果吗？,"[{'@type': 'Person', 'url': '/celebrity/1395821/', 'name': '简学彬 Shiue Bin Jian'}]",PT1H48M,['爱情'],https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2869435368.jpg,可不可以你也刚好喜欢我 可不可以，你也剛好喜歡我,/subject/34858501/
3,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1319032/', 'name': '马丽 Li Ma'}, {'@type': 'Person', 'url': '/celebrity/1355058/', 'name': '魏翔 Xiang Wei'}, {'@type': 'Person', 'url': '/celebrity/1362567/', 'name': '陈明昊 Minghao Chen'}, {'@type': 'Person', 'url': '/celebrity/1319540/', 'name': '周大勇 Dayong Zhou'}, {'@type': 'Person', 'url': '/celebrity/1363857/', 'name': '黄才伦 Cailun Huang'}, {'@type': 'Person', 'url': '/celebrity/1350408/', 'name': '艾伦 Allen'}, {'@type': 'Person', 'url': '/celebrity/1394939/', 'name': '高海宝 Haibao Gao'}, {'@type': 'Person', 'url': '/celebrity/1386801/', 'name': '韩笑 Xiao Han'}, {'@type': 'Person', 'url': '/celebrity/1444360/', 'name': '孙贵权 Guiquan Sun'}, {'@type': 'Person', 'url': '/celebrity/1426220/', 'name': '许猛 Meng Xu'}, {'@type': 'Person', 'url': '/celebrity/1467304/', 'name': '全容杓 Rongbiao Quan'}, {'@type': 'Person', 'url': '/celebrity/1467305/', 'name': '卜俊男 Junnan Bu'}, {'@type': 'Person', 'url': '/celebrity/1316008/', 'name': '张志忠 Zhizhong  Zhang'}, {'@type': 'Person', 'url': '/celebrity/1367242/', 'name': '张建新 Jianxin Zhang'}, {'@type': 'Person', 'url': '/celebrity/1398260/', 'name': '马驰 Chi Ma'}, {'@type': 'Person', 'url': '/celebrity/1353283/', 'name': '陶亮 Liang Tao'}, {'@type': 'Person', 'url': '/celebrity/1403276/', 'name': '詹卢卡·佐帕 Gianluca Zoppa'}]","{'@type': 'AggregateRating', 'ratingCount': '320419', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '6.5'}","[{'@type': 'Person', 'url': '/celebrity/1362276/', 'name': '邢文雄 Wenxiong Xing'}]",2022-02-01,魏成功（魏翔 饰）非常热爱表演，然而其貌不扬的他往往只能够在电影里觅得一个跑龙套的角色，可即便如此，魏成功还是无比认真的对待着自己的每一个甚至连名字都没有的角色，这股子劲头引起了当红女明星米兰（马丽 ...,"[{'@type': 'Person', 'url': '/celebrity/1362276/', 'name': '邢文雄 Wenxiong Xing'}]",PT1H49M,['喜剧'],https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2814949620.jpg,这个杀手不太冷静,/subject/35505100/
4,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1274418/', 'name': '菅田将晖 Masaki Suda'}, {'@type': 'Person', 'url': '/celebrity/1275528/', 'name': '有村架纯 Kasumi Arimura'}, {'@type': 'Person', 'url': '/celebrity/1409442/', 'name': '细田佳央太 Kanata Hosoda'}, {'@type': 'Person', 'url': '/celebrity/1350196/', 'name': '清原果耶 Kaya Kiyohara'}, {'@type': 'Person', 'url': '/celebrity/1007189/', 'name': '小田切让 Jô Odagiri'}, {'@type': 'Person', 'url': '/celebrity/1022959/', 'name': '押井守 Mamoru Oshii'}, {'@type': 'Person', 'url': '/celebrity/1051741/', 'name': '户田惠子 Keiko Toda'}, {'@type': 'Person', 'url': '/celebrity/1275827/', 'name': '岩松了 Ryô Iwamatsu'}, {'@type': 'Person', 'url': '/celebrity/1051523/', 'name': '小林薰 Kaoru Kobayashi'}, {'@type': 'Person', 'url': '/celebrity/1042607/', 'name': '韩英惠 Hanae Kan'}, {'@type': 'Person', 'url': '/celebrity/1464358/', 'name': '中崎敏 '}, {'@type': 'Person', 'url': '/celebrity/1451677/', 'name': '小久保寿人 KOKUBO\xa0TOSHIHITO'}, {'@type': 'Person', 'url': '/celebrity/1367736/', 'name': '泷内公美 Kumi Takiuchi'}, {'@type': 'Person', 'url': '/celebrity/1417036/', 'name': '森优作 Yusaku Mori'}, {'@type': 'Person', 'url': '/celebrity/1407621/', 'name': '古川琴音 Kotone Furukawa'}, {'@type': 'Person', 'url': '/celebrity/1464360/', 'name': '篠原悠伸 '}, {'@type': 'Person', 'url': '/celebrity/1339570/', 'name': '八木亚里纱 Arisa Yagi'}, {'@type': 'Person', 'url': '/celebrity/1353709/', 'name': '佐藤宽太 Kanta Sato'}, {'@type': 'Person', 'url': '/celebrity/1429923/', 'name': '冈部崇 Takasi Okabe'}, {'@type': 'Person', 'url': '/celebrity/1349489/', 'name': '萩原实里 Minori Hagiwara'}, {'@type': 'Person', 'url': '/celebrity/1415902/', 'name': '福山翔大 Shodai Fukuyama'}, {'@type': 'Person', 'url': '/celebrity/1343673/', 'name': '萩原利久 Riku Hagiwara'}, {'@type': 'Person', 'url': '/celebrity/1387778/', 'name': '片山友希 Yuki Katayama'}, {'@type': 'Person', 'url': '/celebrity/1340184/', 'name': '宇野祥平 Shôhei Uno'}, {'@type': 'Person', 'url': '/celebrity/1353175/', 'name': '佐藤玲 Ryo Sato'}, {'@type': 'Person', 'url': '/celebrity/1369971/', 'name': '水泽绅吾 Shingo Mizusawa'}, {'@type': 'Person', 'url': '/celebrity/1371726/', 'name': '穗志萌香 Moeka Hoshi'}, {'@type': 'Person', 'url': '/celebrity/1355321/', 'name': '池田良 Ryô Ikeda'}, {'@type': 'Person', 'url': '/celebrity/1462945/', 'name': '大下浩人 Hiroto Oshita'}]","{'@type': 'AggregateRating', 'ratingCount': '331645', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '8.6'}","[{'@type': 'Person', 'url': '/celebrity/1143305/', 'name': '坂元裕二 Yûji Sakamoto'}]",2021-01-29,山音麦 (菅田将晖 饰) 和八谷绢 (有村架纯 饰) 因错过尾班车而相遇，在深夜咖啡馆聊起文学、电影和音乐，喜好竟奇蹟地相似，二人瞬间坠入爱河。他们毕业后开始一边兼职工作，一边开始同居生活，更一起养拾...,"[{'@type': 'Person', 'url': '/celebrity/1001640/', 'name': '土井裕泰 Nobuhiro Doi'}]",PT2H4M,"['剧情', '爱情']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg,花束般的恋爱 花束みたいな恋をした,/subject/34874432/
5,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1340022/', 'name': '易烊千玺 Jackson Yee'}, {'@type': 'Person', 'url': '/celebrity/1316331/', 'name': '田雨 Yu Tian'}, {'@type': 'Person', 'url': '/celebrity/1458272/', 'name': '陈哈琳 Halin Chen'}, {'@type': 'Person', 'url': '/celebrity/1318634/', 'name': '齐溪 Xi Qi'}, {'@type': 'Person', 'url': '/celebrity/1322905/', 'name': '公磊 Lei Gong'}, {'@type': 'Person', 'url': '/celebrity/1362516/', 'name': '许君聪 Juncong Xu'}, {'@type': 'Person', 'url': '/celebrity/1329167/', 'name': '王宁 Ning Wang'}, {'@type': 'Person', 'url': '/celebrity/1378152/', 'name': '黄尧 Yao Huang'}, {'@type': 'Person', 'url': '/celebrity/1371777/', 'name': '巩金国 Jinguo Gong'}, {'@type': 'Person', 'url': '/celebrity/1274287/', 'name': '田壮壮 Zhuangzhuang Tian'}, {'@type': 'Person', 'url': '/celebrity/1313837/', 'name': '王传君 Chuanjun Wang'}, {'@type': 'Person', 'url': '/celebrity/1322072/', 'name': '章宇 Yu Zhang'}, {'@type': 'Person', 'url': '/celebrity/1313469/', 'name': '张志坚 Zhijian Zhang'}, {'@type': 'Person', 'url': '/celebrity/1276041/', 'name': '咏梅 Mei Yong'}, {'@type': 'Person', 'url': '/celebrity/1275510/', 'name': '杨新鸣 Xinming Yang'}, {'@type': 'Person', 'url': '/celebrity/1274297/', 'name': '徐峥 Zheng Xu'}, {'@type': 'Person', 'url': '/celebrity/1310743/', 'name': '岳小军 Xiaojun Yue'}, {'@type': 'Person', 'url': '/celebrity/1429318/', 'name': '朱俊麟 JunLin Zhu'}, {'@type': 'Person', 'url': '/celebrity/1325769/', 'name': '王丽涵 Lihan Wang'}, {'@type': 'Person', 'url': '/celebrity/1466390/', 'name': '贾弘逍 Hongxiao Jia'}, {'@type': 'Person', 'url': '/celebrity/1386801/', 'name': '韩笑 Xiao Han'}, {'@type': 'Person', 'url': '/celebrity/1329638/', 'name': '孙征宇 Zhengyu Sun'}, {'@type': 'Person', 'url': '/celebrity/1316861/', 'name': '黄艺馨 Yixin Huang'}, {'@type': 'Person', 'url': '/celebrity/1424243/', 'name': '修梦迪 Mengdi Xiu'}, {'@type': 'Person', 'url': '/celebrity/1467697/', 'name': '苏子航 Zihang Su'}, {'@type': 'Person', 'url': '/celebrity/1467698/', 'name': '郑伊倩 Yiqian Zheng'}, {'@type': 'Person', 'url': '/celebrity/1351384/', 'name': '丁文博 Wenbo Ding'}, {'@type': 'Person', 'url': '/celebrity/1439533/', 'name': '陈翊曈 Yitong Chen'}, {'@type': 'Person', 'url': '/celebrity/1390341/', 'name': '谭泉 Quan Tan'}, {'@type': 'Person', 'url': '/celebrity/1448749/', 'name': '程昭歌 Zhaoge Cheng'}, {'@type': 'Person', 'url': '/celebrity/1394939/', 'name': '高海宝 Haibao Gao'}, {'@type': 'Person', 'url': '/celebrity/1459834/', 'name': '胡昌杰 CHangjie Hu'}, {'@type': 'Person', 'url': '/celebrity/1467699/', 'name': '胡汝佳 Rujia Hu'}, {'@type': 'Person', 'url': '/celebrity/1426996/', 'name': '宝马 Baoma'}]","{'@type': 'AggregateRating', 'ratingCount': '305502', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '7.4'}","[{'@type': 'Person', 'url': '/celebrity/1384575/', 'name': '周楚岑 Chucen Zhou'}, {'@type': 'Person', 'url': '/celebrity/1424243/', 'name': '修梦迪 Mengdi Xiu'}, {'@type': 'Person', 'url': '/celebrity/1349765/', 'name': '文牧野 Muye Wen'}, {'@type': 'Person', 'url': '/celebrity/1458256/', 'name': '韩晓邯 Xiaohan Han'}, {'@type': 'Person', 'url': '/celebrity/1391650/', 'name': '钟伟 Wei Zhong'}]",2022-02-01,二十岁的景浩（易烊千玺 饰）独自带着年幼的妹妹来到深圳生活，兄妹俩生活温馨却拮据。为了妹妹高昂的手术费，机缘巧合之下，景浩得到一个机会，本以为美好生活即将来临，却不料遭遇重创。在时间和金钱的双重压力下...,"[{'@type': 'Person', 'url': '/celebrity/1349765/', 'name': '文牧野 Muye Wen'}]",PT1H46M,['剧情'],https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2842327103.jpg,奇迹·笨小孩,/subject/35312437/
6,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1336919/', 'name': '张秉君 Bingjun Zhang'}, {'@type': 'Person', 'url': '/celebrity/1336920/', 'name': '张伟 Wei Zhang'}, {'@type': 'Person', 'url': '/celebrity/1336930/', 'name': '谭笑 Xiao Tan'}, {'@type': 'Person', 'url': '/celebrity/1440667/', 'name': '李婉瑶 Wanyao Li'}, {'@type': 'Person', 'url': '/celebrity/1464531/', 'name': '程子洋 Ziyang Cheng'}, {'@type': 'Person', 'url': '/celebrity/1336939/', 'name': '刘思奇 Siqi Liu'}]","{'@type': 'AggregateRating', 'ratingCount': '18773', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '6.5'}","[{'@type': 'Person', 'url': '/celebrity/1336909/', 'name': '万秦 Qin Wan'}, {'@type': 'Person', 'url': '/celebrity/1336906/', 'name': '徐芸 Yun Xu'}, {'@type': 'Person', 'url': '/celebrity/1383026/', 'name': '蒋琳 Lin Jiang'}]",2022-02-01,"有点懒又有点馋的熊二虽然总是各种失误犯错，内心却一直梦想成为一位英雄，以此获得大家特别是哥哥熊大的认可。
一块外星原核的坠落打破了狗熊岭的平静，熊二意外的与外星原核合体，成为了拥有外星智慧能量的熊！随...","[{'@type': 'Person', 'url': '/celebrity/1336917/', 'name': '林汇达 Huida Lin'}]",PT1H39M,"['儿童', '喜剧', '动画']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2856825681.jpg,熊出没·重返地球,/subject/35377026/
7,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1318634/', 'name': '齐溪 Xi Qi'}, {'@type': 'Person', 'url': '/celebrity/1422260/', 'name': '谢承泽 Chengze Xie'}, {'@type': 'Person', 'url': '/celebrity/1414575/', 'name': '牛超 Chao Niu'}, {'@type': 'Person', 'url': '/celebrity/1405573/', 'name': '邱天 Tian Qiu'}, {'@type': 'Person', 'url': '/celebrity/1313368/', 'name': '宋宁峰 Ningfeng Song'}, {'@type': 'Person', 'url': '/celebrity/1356496/', 'name': '陈永忠 Yongzhong Chen'}, {'@type': 'Person', 'url': '/celebrity/1012646/', 'name': '张艾嘉 Sylvia Chang'}]","{'@type': 'AggregateRating', 'ratingCount': '3396', 'bestRating': '10', 'worstRating': '2', 'ratingValue': '7.2'}","[{'@type': 'Person', 'url': '/celebrity/1367555/', 'name': '李亘 Gen Li'}]",2021-07-02,交换生李小李（谢承泽 饰）来到日本东京偏僻的“渊野边”留学一年。呆板木讷的他一心想要打工却屡屡碰壁，终于在老同学邱邱（邱天 饰）的帮助下找到一家中华料理店。代理店长管唯（齐溪 饰）收留照顾他、店员青木...,"[{'@type': 'Person', 'url': '/celebrity/1367555/', 'name': '李亘 Gen Li'}]",PT1H48M,['剧情'],https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2869336995.jpg,如果有一天我将会离开你,/subject/35148918/
8,http://schema.org,Movie,"[{'@type': 'Person', 'url': '/celebrity/1465198/', 'name': '申世佑 Shiyou Shen'}, {'@type': 'Person', 'url': '/celebrity/1336939/', 'name': '刘思奇 Siqi Liu'}, {'@type': 'Person', 'url': '/celebrity/1410984/', 'name': '张茗 Ming Zhang'}, {'@type': 'Person', 'url': '/celebrity/1448197/', 'name': '贾晨露 Chenlu Jia'}, {'@type': 'Person', 'url': '/celebrity/1390171/', 'name': '杨凝 Ning Yang'}, {'@type': 'Person', 'url': '/celebrity/1334350/', 'name': '宝木中阳 Ming Song'}, {'@type': 'Person', 'url': '/celebrity/1317670/', 'name': '姜广涛 Guangtao Jiang'}, {'@type': 'Person', 'url': '/celebrity/1334349/', 'name': '山新 Shuang Wang'}, {'@type': 'Person', 'url': '/celebrity/1356929/', 'name': '徐春妮 Chunni Xu'}, {'@type': 'Person', 'url': '/celebrity/1465199/', 'name': '张鹂 Li Zhang'}, {'@type': 'Person', 'url': '/celebrity/1320458/', 'name': '李立宏 Lihong Li'}, {'@type': 'Person', 'url': '/celebrity/1355495/', 'name': '王凯 Kai Wang'}, {'@type': 'Person', 'url': '/celebrity/1444359/', 'name': '刘炫锐 Xuanrui Liu'}, {'@type': 'Person', 'url': '/celebrity/1317642/', 'name': '潘延 Yan Pan '}, {'@type': 'Person', 'url': '/celebrity/1321914/', 'name': '符冲 Chong Fu'}, {'@type': 'Person', 'url': '/celebrity/1313517/', 'name': '崔杰 Jie Cui'}, {'@type': 'Person', 'url': '/celebrity/1443640/', 'name': '陈兆雄 Zhaoxiong Chen'}]","{'@type': 'AggregateRating', 'ratingCount': '0', 'bestRating': '10', 'worstRating': '2', 'ratingValue': ''}","[{'@type': 'Person', 'url': '/celebrity/1336906/', 'name': '徐芸 Yun Xu'}, {'@type': 'Person', 'url': '/celebrity/1465455/', 'name': '王刚 Gang Wang'}, {'@type': 'Person', 'url': '/celebrity/1465458/', 'name': '张杰 Jie Zhang'}, {'@type': 'Person', 'url': '/celebrity/1465459/', 'name': '徐碧君 Bijun Xu'}, {'@type': 'Person', 'url': '/celebrity/1465460/', 'name': '徐博 Bo Xu'}, {'@type': 'Person', 'url': '/celebrity/1465461/', 'name': '韩飞翼 Feiyi Han'}, {'@type': 'Person', 'url': '/celebrity/1465462/', 'name': '谢鹏 Peng Xie'}, {'@type': 'Person', 'url': '/celebrity/1465463/', 'name': '潘晓璇 Xiaoxuan Pan'}]",2022-02-19,冰墩墩和雪容融在去参加奥运村的开村典礼时发生了一系列奇妙故事。小光头强与小熊大熊二一起帮助大家从暴风雪中脱险；九月偶然“捡到”冰墩墩，将其送回的同时收获完美假期；小虎妞在玩具的鼓励下勇敢面对挑战；大圣...,"[{'@type': 'Person', 'url': '/celebrity/1352577/', 'name': '林永长 Yongchang Lin'}, {'@type': 'Person', 'url': '/celebrity/1343518/', 'name': '李豪凌 Haoling Li'}, {'@type': 'Person', 'url': '/celebrity/1464940/', 'name': '庄昊 Hao Zhuang'}, {'@type': 'Person', 'url': '/celebrity/1464941/', 'name': '曲强 Qiang Qu'}, {'@type': 'Person', 'url': '/celebrity/1465451/', 'name': '钟鸣 Ming Zhong'}, {'@type': 'Person', 'url': '/celebrity/1465453/', 'name': '张喆 Zhe Zhang'}, {'@type': 'Person', 'url': '/celebrity/1465454/', 'name': '王利文 Liwen Wang'}]",PT1H30M,"['剧情', '动画']",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2869321806.jpg,我们的冬奥,/subject/35517371/
